reviewId,content,score,thumbsUpCount
51ce7422-f389-40b5-a5f9-e8861cc2a209,"easy to make transactions including google app/in app purchases, peduli lindungi integration is also very helpful, the stats for income/expenses is helpful to monitor your transaction, and also goals to keep my money separated for several purposes without the hassle of creating new bank account. my problem is sometimes the ui/ux is a bit laggy/not responsive when interacting like pressing a button, and the animations is still not fluid enough, plus still no fingerprint authentication.",4,28
fc6fbb7f-8919-4fcc-8979-41e7930e3a33,"this year Dana such a terrible finance app in my phone. it says my device available still but it didn't works!!!! system busy, not reachable! suck!!!",2,0
ffc3c77d-0c7d-466c-9624-702d590ac1af,No admin fee if you want to add a credit balance.,5,0
c1c016b9-f275-4f35-b169-2ee6856d6091,"After updating, the apps freeze on blue screen, this such bad things, I can't get inside this apps, if my fund disappear I'll report this to the authorities. And no I don't want to email anything to you, you should fix your apps problems, because I see not only me has get this trouble , many users have same get experience",1,20
5c95c4b0-99d7-4648-a918-0f55219b8501,"difficulty in WITHDRAWAL when u arent premium, yet cant switch account to previous number, and difficulity DELETING ACCOUNT PERMANENTLY.",1,0
a4a8df85-0ce4-4bf3-b04c-7eef931804b6,good apps for store your money easier,5,0
dc975234-0dc6-4245-a38e-b314b8398ecc,"The app offers upgrade but when I followed their stupid verification process, they said it failed due to the unclear picture of my ID card. It happened twice and no need to try it again. Wake up men, the id card is laminated and usually put inside the wallet, so over time, the picture gets blurred, unclear or defective; so don't expect a perfect picture from an ID card. I have just uninstalled this terrible app.",2,97
caf410e2-2389-4ef0-858f-9937090445bf,"Poor user interface, bad chatbot, so much hassle when trying to upgrade to premium. Maybe its not for me",1,1
8f80fdfb-452e-4fc2-b0fe-cc1c242ad82d,"the app is kind of heavy because it has many features, I understand that because it's normal, but I think the developer of DANA should make it lighter by applying some approaches, for example like what the developer of Tokpedia did. to make the app lighter, if a user needs the feature then he only needs to click the feature icon and it will automatically download the feature.",4,48
e0344a39-1b3d-4f41-a447-f239f1451f61,"good choice but, sometimes connection problem when doing a payment.",4,1
2e17bb57-6322-41a8-99ac-a70fbda8a566,"Cannot login, rollback to enter phone number page before typing the OTP. Forcing users to use face verification which didn't respect the user privacy.",1,3
08021974-30ad-42e9-a4e5-a34f0b145d95,"Terrible experience when i want to pay for my food at KFC. I just top up this in order to get the promo, but it always failed. I've tried to scan it countless time, but in the end i have to pay with my debit card. So, what's the point to top up this, if at the end i have to use cash / debit card. I've never had this issue with all payment methods.",1,149
d25d5f2c-8854-4d0a-b257-8a799892045c,"I once purchased pln prepaid token but the token was not issued while the transaction status was success! My card that time has been charged for this transaction and the bank has issued my billing, but i didnt get the token! I thence reported this issue through email but their responses were not helpful because they went without legit explanation, only asked me to wait for a few days! Unlike other apps once the payment is completed, the token goes issued! This app is extremely not recommended!",1,67
a46329c9-d545-4ca7-8512-392f5ad2fc9c,"The functional of the app is quite good. You can compare this to other apps when it comes to payment and things like that. But, i think the major flaw that ive seen is the user experience. I felt some lags when i tried to move from a page to another page. Not a big deal but it feels so annoying. Hope you make big improvement later. And if it doesnt lag anymore, undoubtedly i will change the stars as well.",4,7
9fb1aaec-00cc-4377-9013-4dc4841a7c20,"Please fix this app... Everything not working right now. Constant error, slow, server busy etc.... Not working",1,3
ba880e58-43a3-4b22-ab95-580557c8ab83,"Tried to upgrade to the premium one (as suggested because I want to cashout), but failed repeatedly because of the bad internet connection (as it said) 😑. Well, my internet connection is okay because I can make video call at the moment as well, but the apps kept saying the bad internet connection. Oh and also, the whatsapp of dana care IS not helping at all. Don't you dare telling me to chat thru whatsapp, it really is suck! I am so dissapointed!",1,43
0cffbb05-e97d-4f2a-bafd-81fae4c517ed,"I wish there's 0 star for this app, since 1 star is too good for this according to my experience. I already udpated the app to the recent version but i still met with the same problem. I cant upgrade to Premium because it keeps saying that my ID-card is not clear, but suddenly it went straight to processing with the verification, and then it said that the verification is failed again. I already complained to the customer service, but it took TOO LONG to accept my report and no follow up.",1,90
0964541c-f5d8-4633-ad8d-21ee06f22644,"Overall, it's a very helpful app for payment especially in Jakarta, so the payment can be done faster and hassle-free. We also can get discounts and cashbacks, and allows us to transfer money easier in one app. The application can get better with a better EDC and better network connection, since in some store, they don't prefer payment using this app due to no network to access the EDC",4,1
9113172b-41a9-4b6c-ba03-0820bcaa280c,"Spin & Win always zonk.. yes always zonk. I once collected 10 spins but yet all of them spins into zonk. Another thing is the premium account. Yes it got more benefits, but just like any other fintechs, it asks for an identity card, which can be unsafe, as some of fintechs had their data breached easily by these hackers, and selling these innocent people's identity, used improperly. So it's an obvious no go for me, sorry dana....",1,8
36adf761-8e9c-4c89-bb7a-16c91b396ee4,"Upgrading to premium funds cannot continue, he said ""tell me to upgrade the nearest Dukcapil e-KTP"", the problem is that the KTP is correct, why is it wrong?please fix it!",1,1
1e643bc0-1445-4545-8c22-f02e4598737f,"Worst e-wallet in indonesia, keep logging out and i changed my numbr recently, a lot of breached privacy qns and can't change back to old number since i lost my phone. How to read otp from lost number 🤦‍♀️ being smart is different from being persistent. Change number a lot of procedure, not recommending, other e-wallet better than this here 😒",1,1
768fa9c7-d818-45b6-a4d8-aead2461799e,You are trying tooooo much to fix the homepage.. yes its different from before.. but fantastically makes it so lag.. im using mid end android phone.. its should be an easy task.. Just makes it simple for us to topup.. scan qr.. also to do pay.. thats the basic we need from it.. We dont need the share us.. the popup news.. also the feed.. what kind of people trying to read the feed in payment app?? The fastest way people to open the app and scan qr.. they would love to use it,2,88
ddd5fcff-3585-43bc-b6a5-9ae2e89aa03b,I was doing transaction then i realized i paid more than i was expecting. Turns out the additional fees was because the protection option WHICH I DO NOT WANT TO DO IN THE FIRST PLACE. It got auto check on and i forgot to undo it before transaction. I feel like getting scammed. Dana is just trying to steal someone money by abusing the system.,1,21
